timestamp,uuid,uid,x,y,centroid_x,centroid_y,Suitable,State
2000-01-01T01:00:00,61ee0b6b-6eb9-49dd-9830-579acdea9b38,"(4, 0, 2)",1619817.090312058,1963510.0272944605,1619873.8807428707,1963694.7022895135,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,bfaf884b-bda8-42f7-9e25-72acd6ebca87,"(5, 0, 2)",1618746.699019376,1963963.4029210312,1618740.3797131167,1963977.0153263372,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,996c947e-cae7-4b96-b7dd-edee2bd18d1e,"(6, 0, 2)",1620577.356088232,1964471.6968715664,1620577.2211710552,1964472.8605469132,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,a95248ec-4c08-4ba2-be24-5639ea311915,"(7, 0, 2)",1618965.4726405945,1963517.9234451617,1618968.3645590397,1963539.1413654648,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,6abc2026-055d-4378-8e58-3810d8f1a970,"(0, 0, 3)",1618876.5923992135,1960732.9786438076,1618873.4997240447,1960735.3031803698,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,90084538-83e4-4363-b8ad-33c288cdd1c6,"(1, 0, 3)",1619905.5771179611,1960652.9830879192,1619906.6537599282,1960654.913430409,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,1acd2288-fa39-4093-a46c-e9701e096404,"(2, 0, 3)",1619442.398916726,1961656.8351593248,1619470.491623143,1961688.5491709043,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,6b11a5cc-0e26-4fc9-b004-f4d3f2d0ddb8,"(3, 0, 3)",1619786.8958472295,1961427.967334833,1619763.0330207588,1961572.4007964483,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,aea47f0a-e8dd-4b94-9651-dc5d852ea04c,"(4, 0, 3)",1619959.0469520276,1960646.385062612,1619907.7728398931,1960800.3317738457,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,bc6ba81f-b125-4f4f-b569-8e73a44c7370,"(5, 0, 3)",1618980.8933800748,1962341.9612261946,1618985.4250492135,1962367.9159733644,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,c6f107ee-8799-4a47-8f45-8f7589c3ab36,"(6, 0, 3)",1619495.3213065811,1961181.0922069352,1619505.6363972002,1961217.1768200274,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,c62f31ee-b343-4f27-bcac-f896492382aa,"(7, 0, 3)",1620009.2341932605,1960748.6556947595,1619990.3366511555,1960651.1219500504,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,bdaf5dbb-e8b9-4b7f-bb62-8cfc536238da,"(0, 0, 4)",1621945.9262835195,1962929.4730100797,1621033.4997240447,1963135.3031803698,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,f6d451b1-b918-4ba9-87d5-7408364e2cc7,"(1, 0, 4)",1622049.7699810958,1963030.3963467658,1622066.6537599282,1963054.913430409,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,8d9be9ad-a1e2-480f-8fbc-001e61c7d2e1,"(2, 0, 4)",1621613.4306555414,1964058.939430718,1621630.491623143,1964088.5491709043,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,92796ac5-322b-4203-ad6f-18c8055bbbcc,"(3, 0, 4)",1621922.7384646991,1963985.3191282952,1621923.0330207588,1963972.4007964483,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,1a193484-08c4-4980-8864-c0ffc3e81d35,"(4, 0, 4)",1622080.643179439,1963113.622680371,1622067.7728398931,1963200.3317738457,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,6eff3610-8805-45a3-926e-35b83485b5af,"(5, 0, 4)",1621111.2129032405,1964954.296860618,1621145.4250492135,1964767.9159733644,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,4fa16870-b539-4fb0-b1c6-4fb2573ae9a2,"(6, 0, 4)",1621626.7712060874,1963536.6036617022,1621665.6363972002,1963617.1768200274,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,30da0296-f6e5-41e7-a275-2c1a06e4a516,"(7, 0, 4)",1622136.6935027468,1963047.5254693758,1622150.3366511555,1963051.1219500504,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,0d99a518-05ae-46fc-9a5f-ccb13cf195f2,"(0, 0, 5)",1621035.4569402407,1960715.349344699,1621033.4997240447,1960735.3031803698,True,Behaviour_State.DISPERSE
2000-01-01T01:00:00,86c6b3e9-d9d2-4b43-902d-3365918e87ca,"(1, 0, 5)",1622101.8443779442,1960596.5317561687,1622066.6537599282,1960654.913430409,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,990ae776-12f5-4c03-9ea6-be1b7c9882e8,"(2, 0, 5)",1621621.27621413,1961687.1479192646,1621630.491623143,1961688.5491709043,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,26beca2a-1028-4c3b-89b9-5fa424f8da43,"(3, 0, 5)",1621989.2495434773,1961547.1701653204,1621923.0330207588,1961572.4007964483,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,bf9070df-267a-4a79-bb4e-2621bb588749,"(4, 0, 5)",1622321.2911431114,1960555.0000003,1622067.7728398931,1960800.3317738457,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,1fe15700-d00f-4652-92ad-88ca77d58ea2,"(5, 0, 5)",1621174.527693366,1962282.8440659342,1621145.4250492135,1962367.9159733644,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,9e190df9-2af5-44bf-b562-91e4b3e4a800,"(6, 0, 5)",1621670.6913096325,1961208.4758758086,1621665.6363972002,1961217.1768200274,False,Behaviour_State.DISPERSE
2000-01-01T01:00:00,57866378-31a6-4212-a538-75616c6e62c3,"(7, 0, 5)",1622167.9473594127,1960555.0000003,1622150.3366511555,1960651.1219500504,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,0946c23c-2bbb-4af6-9169-14b7e3babf56,"(0, 0, 0)",1616640.4998706616,1963234.8074206666,1616688.9788868786,1963135.3031803698,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,ac121cda-97d4-473f-a380-2da434931b9f,"(1, 0, 0)",1617690.7196139162,1962889.9627619758,1617736.4822843715,1963054.913430409,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,5aa117db-0f27-4b82-ac63-9e8558fe4758,"(2, 0, 0)",1617349.1626159688,1963895.1243542016,1617294.262340131,1964088.5491709043,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,77c1dcb1-17b3-4fbd-bf50-cfbdff7d068e,"(3, 0, 0)",1617607.0301627463,1963964.0031222405,1617590.866812714,1963972.4007964483,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,eaa18326-6287-484e-be0f-635fdd64c80c,"(4, 0, 0)",1617626.6847878632,1963042.4293280425,1617737.6169071137,1963200.3317738457,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,20ecf866-9f56-406c-acd5-d4b943eb820c,"(5, 0, 0)",1616690.0067059267,1964592.0088946037,1616802.4587304527,1964767.9159733644,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,57ea388a-da64-466d-bf02-2d134c43fd51,"(6, 0, 0)",1617341.5505275102,1963578.357210187,1617329.89523605,1963617.1768200274,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,91a17822-084a-4ca5-9375-eb1a374e0821,"(8, 0, 0)",1617816.3195783081,1964551.0141239797,1617805.9586572105,1964634.5914022522,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,06b5a19e-1a10-4606-a3d5-fc322b39de07,"(0, 0, 1)",1616569.97717781,1962749.4547213176,1616465.3978146587,1962788.1632108914,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,efb09045-9c09-41df-afb3-f61689337743,"(1, 0, 1)",1618297.2878158859,1961991.9015098813,1618405.371511846,1962025.1894193175,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,6f2d16e3-373e-47fa-aa7c-925f2ed2105b,"(2, 0, 1)",1617080.7640494118,1962396.5617916654,1617116.5971219558,1962512.6346724078,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,12d6451c-3a3d-4de6-ab0f-7837cc0916f2,"(3, 0, 1)",1616503.8068288348,1962015.5298884676,1616612.920454024,1962379.3226860124,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,20377999-e574-44fd-8aa7-296f587a2cd6,"(4, 0, 1)",1617668.048953058,1961220.9723150413,1617703.2540865217,1961294.7022895135,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,dfe71b6e-c0b8-4537-8319-eb699b00f794,"(5, 0, 1)",1616594.0496580803,1961589.2127978827,1616554.00998691,1961577.0153263372,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,31590fc5-193d-4f6b-a883-d5d7db13984d,"(6, 0, 1)",1618378.8587111698,1961990.6530976805,1618416.3631317643,1962072.8605469132,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,41f4bcf9-910f-4ddf-ba5d-23b013fba6ad,"(7, 0, 1)",1616804.106265556,1961120.1573032194,1616785.1612890265,1961139.1413654648,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,de58da20-8eb5-472a-b477-8ad36bc2ebd3,"(8, 0, 1)",1616469.4837306421,1961174.1457239587,1616397.5625796528,1961760.4660986343,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,c04e1bb9-01c9-4ce0-a3a1-2d40f47d22b7,"(7, 0, 0)",1618651.3332951209,1961475.455404244,1617821.327437977,1963051.1219500504,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,548a77e9-cd41-4d9a-85ca-bd42b732ff62,"(0, 0, 2)",1618947.1631267956,1964683.5667750353,1618652.9814062389,1965188.1632108914,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,adac5fe7-bd05-4c2f-993d-c85e1608ae58,"(1, 0, 2)",1620467.2920505728,1964251.1972816533,1620566.380121273,1964425.1894193175,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,42fea636-52fc-42d1-889e-3b4ea5ea5e7d,"(2, 0, 2)",1618938.0037083626,1964539.5230629912,1619295.2601750798,1964912.6346724078,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,17eabc83-ed0f-40ed-acdd-5c195744800a,"(3, 0, 2)",1618771.353447274,1964771.361467464,1618798.4831875304,1964779.3226860124,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,61ee0b6b-6eb9-49dd-9830-579acdea9b38,"(4, 0, 2)",1619875.5150592488,1963486.4379397247,1619873.8807428707,1963694.7022895135,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,bfaf884b-bda8-42f7-9e25-72acd6ebca87,"(5, 0, 2)",1618421.8652690423,1963362.975730864,1618740.3797131167,1963977.0153263372,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,996c947e-cae7-4b96-b7dd-edee2bd18d1e,"(6, 0, 2)",1620614.8674203309,1964507.1514760766,1620577.2211710552,1964472.8605469132,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,a95248ec-4c08-4ba2-be24-5639ea311915,"(7, 0, 2)",1618910.429144706,1963507.7463008706,1618968.3645590397,1963539.1413654648,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,6abc2026-055d-4378-8e58-3810d8f1a970,"(0, 0, 3)",1618836.9811159403,1960663.8835090455,1618873.4997240447,1960735.3031803698,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,90084538-83e4-4363-b8ad-33c288cdd1c6,"(1, 0, 3)",1619905.4620615528,1960646.3866967566,1619906.6537599282,1960654.913430409,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,1acd2288-fa39-4093-a46c-e9701e096404,"(2, 0, 3)",1619458.4416226968,1961571.5346586655,1619470.491623143,1961688.5491709043,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,6b11a5cc-0e26-4fc9-b004-f4d3f2d0ddb8,"(3, 0, 3)",1619787.752421996,1961423.134434456,1619763.0330207588,1961572.4007964483,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,aea47f0a-e8dd-4b94-9651-dc5d852ea04c,"(4, 0, 3)",1619952.463345285,1960565.9908342066,1619907.7728398931,1960800.3317738457,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,bc6ba81f-b125-4f4f-b569-8e73a44c7370,"(5, 0, 3)",1618988.9160944368,1962292.49873944,1618985.4250492135,1962367.9159733644,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,c6f107ee-8799-4a47-8f45-8f7589c3ab36,"(6, 0, 3)",1619455.4797542368,1961087.8126259597,1619505.6363972002,1961217.1768200274,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,c62f31ee-b343-4f27-bcac-f896492382aa,"(7, 0, 3)",1619806.7045393775,1960555.0000003,1619990.3366511555,1960651.1219500504,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,f6d451b1-b918-4ba9-87d5-7408364e2cc7,"(1, 0, 4)",1622047.5811372986,1963257.730099447,1622066.6537599282,1963054.913430409,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,8d9be9ad-a1e2-480f-8fbc-001e61c7d2e1,"(2, 0, 4)",1621484.7930033626,1963933.4141589988,1621630.491623143,1964088.5491709043,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,92796ac5-322b-4203-ad6f-18c8055bbbcc,"(3, 0, 4)",1621907.2357903984,1963773.4819767813,1621923.0330207588,1963972.4007964483,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,1a193484-08c4-4980-8864-c0ffc3e81d35,"(4, 0, 4)",1622058.5402852618,1963117.5878330532,1622067.7728398931,1963200.3317738457,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,6eff3610-8805-45a3-926e-35b83485b5af,"(5, 0, 4)",1621229.637563649,1965126.157838266,1621145.4250492135,1964767.9159733644,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,4fa16870-b539-4fb0-b1c6-4fb2573ae9a2,"(6, 0, 4)",1621517.5384720701,1963454.5726690076,1621665.6363972002,1963617.1768200274,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,30da0296-f6e5-41e7-a275-2c1a06e4a516,"(7, 0, 4)",1622132.5570806048,1963040.3956490702,1622150.3366511555,1963051.1219500504,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,0d99a518-05ae-46fc-9a5f-ccb13cf195f2,"(0, 0, 5)",1621089.2150499895,1960555.0000003,1621033.4997240447,1960735.3031803698,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,86c6b3e9-d9d2-4b43-902d-3365918e87ca,"(1, 0, 5)",1622101.7903522106,1960584.917369965,1622066.6537599282,1960654.913430409,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,990ae776-12f5-4c03-9ea6-be1b7c9882e8,"(2, 0, 5)",1621486.3457627457,1961654.0684350682,1621630.491623143,1961688.5491709043,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,26beca2a-1028-4c3b-89b9-5fa424f8da43,"(3, 0, 5)",1622165.845145227,1961622.0670951456,1621923.0330207588,1961572.4007964483,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,bf9070df-267a-4a79-bb4e-2621bb588749,"(4, 0, 5)",1622323.819524254,1960578.9845861814,1622067.7728398931,1960800.3317738457,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,1fe15700-d00f-4652-92ad-88ca77d58ea2,"(5, 0, 5)",1621205.7333707823,1962223.9641221536,1621145.4250492135,1962367.9159733644,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,9e190df9-2af5-44bf-b562-91e4b3e4a800,"(6, 0, 5)",1621669.0726712053,1961208.3270778987,1621665.6363972002,1961217.1768200274,False,Behaviour_State.DISPERSE
2000-01-01T02:00:00,57866378-31a6-4212-a538-75616c6e62c3,"(7, 0, 5)",1622220.039684614,1960555.0000003,1622150.3366511555,1960651.1219500504,True,Behaviour_State.DISPERSE
2000-01-01T02:00:00,bdaf5dbb-e8b9-4b7f-bb62-8cfc536238da,"(0, 0, 4)",1622061.122440895,1962960.4441464057,1621033.4997240447,1963135.3031803698,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,0946c23c-2bbb-4af6-9169-14b7e3babf56,"(0, 0, 0)",1616526.0733523462,1963068.1308862115,1616688.9788868786,1963135.3031803698,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,5aa117db-0f27-4b82-ac63-9e8558fe4758,"(2, 0, 0)",1617358.8080935823,1963852.871785741,1617294.262340131,1964088.5491709043,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,77c1dcb1-17b3-4fbd-bf50-cfbdff7d068e,"(3, 0, 0)",1617616.094832654,1964026.0845165432,1617590.866812714,1963972.4007964483,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,eaa18326-6287-484e-be0f-635fdd64c80c,"(4, 0, 0)",1617609.5947504675,1962998.6146282884,1617737.6169071137,1963200.3317738457,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,20ecf866-9f56-406c-acd5-d4b943eb820c,"(5, 0, 0)",1616691.890968973,1964572.0849041855,1616802.4587304527,1964767.9159733644,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,57ea388a-da64-466d-bf02-2d134c43fd51,"(6, 0, 0)",1617277.4304265128,1963493.9916860794,1617329.89523605,1963617.1768200274,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,91a17822-084a-4ca5-9375-eb1a374e0821,"(8, 0, 0)",1617630.2775394921,1964423.4211717462,1617805.9586572105,1964634.5914022522,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,bfaf884b-bda8-42f7-9e25-72acd6ebca87,"(5, 0, 2)",1618469.4723965633,1963215.875357993,1618740.3797131167,1963977.0153263372,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,06b5a19e-1a10-4606-a3d5-fc322b39de07,"(0, 0, 1)",1616600.9307830771,1962784.603281815,1616465.3978146587,1962788.1632108914,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,efb09045-9c09-41df-afb3-f61689337743,"(1, 0, 1)",1618214.6258123703,1962095.7488159854,1618405.371511846,1962025.1894193175,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,6f2d16e3-373e-47fa-aa7c-925f2ed2105b,"(2, 0, 1)",1617095.0861806958,1962491.7583647952,1617116.5971219558,1962512.6346724078,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,12d6451c-3a3d-4de6-ab0f-7837cc0916f2,"(3, 0, 1)",1616530.2741561674,1962052.0260530845,1616612.920454024,1962379.3226860124,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,20377999-e574-44fd-8aa7-296f587a2cd6,"(4, 0, 1)",1617453.576168156,1961080.60275829,1617703.2540865217,1961294.7022895135,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,dfe71b6e-c0b8-4537-8319-eb699b00f794,"(5, 0, 1)",1616598.4135460805,1961592.3912043578,1616554.00998691,1961577.0153263372,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,31590fc5-193d-4f6b-a883-d5d7db13984d,"(6, 0, 1)",1618403.650443866,1961898.1420570198,1618416.3631317643,1962072.8605469132,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,41f4bcf9-910f-4ddf-ba5d-23b013fba6ad,"(7, 0, 1)",1616806.4341379222,1961118.7313525411,1616785.1612890265,1961139.1413654648,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,de58da20-8eb5-472a-b477-8ad36bc2ebd3,"(8, 0, 1)",1616480.774266956,1961165.9302345053,1616397.5625796528,1961760.4660986343,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,ac121cda-97d4-473f-a380-2da434931b9f,"(1, 0, 0)",1618040.1811527945,1962880.8832705775,1617736.4822843715,1963054.913430409,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,548a77e9-cd41-4d9a-85ca-bd42b732ff62,"(0, 0, 2)",1618932.6259262366,1964659.8501040782,1618652.9814062389,1965188.1632108914,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,adac5fe7-bd05-4c2f-993d-c85e1608ae58,"(1, 0, 2)",1620466.1870672472,1964231.7361138286,1620566.380121273,1964425.1894193175,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,42fea636-52fc-42d1-889e-3b4ea5ea5e7d,"(2, 0, 2)",1618909.6032037053,1964591.1809658017,1619295.2601750798,1964912.6346724078,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,17eabc83-ed0f-40ed-acdd-5c195744800a,"(3, 0, 2)",1618775.4086605355,1964733.8340082814,1618798.4831875304,1964779.3226860124,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,61ee0b6b-6eb9-49dd-9830-579acdea9b38,"(4, 0, 2)",1619818.7445410714,1963518.5349804875,1619873.8807428707,1963694.7022895135,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,996c947e-cae7-4b96-b7dd-edee2bd18d1e,"(6, 0, 2)",1620609.7072453254,1964445.4693425517,1620577.2211710552,1964472.8605469132,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,a95248ec-4c08-4ba2-be24-5639ea311915,"(7, 0, 2)",1618931.7781664992,1963485.5624131684,1618968.3645590397,1963539.1413654648,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,6abc2026-055d-4378-8e58-3810d8f1a970,"(0, 0, 3)",1618828.971116716,1960682.6824688779,1618873.4997240447,1960735.3031803698,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,90084538-83e4-4363-b8ad-33c288cdd1c6,"(1, 0, 3)",1619872.7628288036,1960617.2224992092,1619906.6537599282,1960654.913430409,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,1acd2288-fa39-4093-a46c-e9701e096404,"(2, 0, 3)",1619467.6971595576,1961503.656691565,1619470.491623143,1961688.5491709043,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,6b11a5cc-0e26-4fc9-b004-f4d3f2d0ddb8,"(3, 0, 3)",1619783.257433904,1961415.4366046223,1619763.0330207588,1961572.4007964483,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,aea47f0a-e8dd-4b94-9651-dc5d852ea04c,"(4, 0, 3)",1620697.3317285809,1960555.0000003,1619907.7728398931,1960800.3317738457,True,Behaviour_State.DISPERSE
2000-01-01T03:00:00,bc6ba81f-b125-4f4f-b569-8e73a44c7370,"(5, 0, 3)",1618991.3707892133,1962284.6438281785,1618985.4250492135,1962367.9159733644,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,c6f107ee-8799-4a47-8f45-8f7589c3ab36,"(6, 0, 3)",1619432.509840458,1960742.3584003597,1619505.6363972002,1961217.1768200274,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,c62f31ee-b343-4f27-bcac-f896492382aa,"(7, 0, 3)",1619773.4266998335,1960555.0000003,1619990.3366511555,1960651.1219500504,False,Behaviour_State.DISPERSE
2000-01-01T03:00:00,c04e1bb9-01c9-4ce0-a3a1-2d40f47d22b7,"(7, 0, 0)",1618537.178037294,1961276.09769106,1617821.327437977,1963051.1219500504,False,Behaviour_State.DISPERSE
